Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow
3	7,386241	0	180,000000	181,289841	0	1,480999
3,016667	7,473527	0	180,000000	181,299454	0	1,480999
3,033333	7,549231	0	180,000000	181,309692	0	1,480999
3,05	7,620345	0	180,000000	181,319916	0	1,480999
3,066667	7,697179	0	180,000000	181,329224	0	1,480999
3,083333	7,762502	0	180,000000	181,339767	0	1,480999
3,1	7,831568	0	180,000000	181,349701	0	1,480999
3,116667	7,891807	0	180,000000	181,358383	0	1,480999
3,133333	7,955858	0	180,000000	181,367676	0	1,480999
3,15	8,011506	0	180,000000	181,376678	0	1,480999
3,166667	8,070545	0	180,000000	181,385361	0	1,480999
3,183333	8,123367	0	180,000000	181,395279	0	1,480999
3,2	8,174285	0	180,000000	181,405197	0	1,480999
3,216667	8,229862	0	180,000000	181,413574	0	1,480999
3,233333	8,279084	0	180,000000	181,423508	0	1,480999
3,25	8,332755	0	180,000000	181,4328	0	1,480999
3,266667	8,38007	0	180,000000	181,440552	0	1,480999
3,283333	8,432046	0	180,000000	181,448624	0	1,480999
3,3	8,47929	0	180,000000	181,459473	0	1,480999
3,316667	8,530348	0	180,000000	181,470337	0	1,480999
3,333333	8,575263	0	180,000000	181,48056	0	1,480999
3,35	8,62406	0	180,000000	181,490494	0	1,480999
3,366667	8,668692	0	180,000000	181,501038	0	1,480999
3,383333	8,712688	0	180,000000	181,511581	0	1,480999
3,4	8,760638	0	180,000000	181,520264	0	1,480999
3,416667	8,80407	0	180,000000	181,528015	0	1,480999
3,433333	8,851879	0	180,000000	181,537628	0	1,480999
3,45	8,894463	0	180,000000	181,545685	0	1,480999
3,466667	8,941495	0	180,000000	181,553436	0	1,480999
3,483333	8,983443	0	180,000000	181,562439	0	1,480999
3,5	9,030617	0	180,000000	181,572357	0	1,480999
3,516667	9,072565	0	180,000000	181,581345	0	1,480999
3,533333	9,114513	0	180,000000	181,591278	0	1,480999
3,55	9,16091	0	180,000000	181,600586	0	1,480999
3,566667	9,202647	0	180,000000	181,610809	0	1,480999
3,583333	9,247984	0	180,000000	181,618881	0	1,480999
3,6	9,288803	0	180,000000	181,626938	0	1,480999
3,616667	9,335058	0	180,000000	181,636856	0	1,480999
3,633333	9,376229	0	180,000000	181,645859	0	1,480999
3,65	9,421002	0	180,000000	181,653305	0	1,480999
3,666667	9,463374	0	180,000000	181,660736	0	1,480999
3,683333	9,509347	0	180,000000	181,669418	0	1,480999
3,7	9,550377	0	180,000000	181,675003	0	1,480999
3,716667	9,59169	0	180,000000	181,682755	0	1,480999
3,733333	9,636533	0	180,000000	181,690201	0	1,480999
3,75	9,67834	0	180,000000	181,70137	0	1,480999
3,766667	9,723183	0	180,000000	181,710358	0	1,480999
3,783333	9,763719	0	180,000000	181,721222	0	1,480999
3,8	9,808563	0	180,000000	181,729584	0	1,480999
3,816667	9,848604	0	180,000000	181,739822	0	1,480999
3,833333	9,892599	0	180,000000	181,747879	0	1,480999
3,85	9,932076	0	180,000000	181,756561	0	1,480999
3,866667	9,97586	0	180,000000	181,764008	0	1,480999
3,883333	10,015477	0	180,000000	181,772079	0	1,480999
3,9	10,054601	0	180,000000	181,7789	0	1,480999
3,916667	10,096831	0	180,000000	181,78479	0	1,480999
3,933333	10,136237	0	180,000000	181,791306	0	1,480999
3,95	10,180163	0	180,000000	181,799057	0	1,480999
3,966667	10,219003	0	180,000000	181,807114	0	1,480999
3,983333	10,261587	0	180,000000	181,815186	0	1,480999
4	10,300569	0	180,000000	181,822617	0	1,480999
4,016667	10,343082	0	180,000000	181,830994	0	1,480999
4,033333	10,381216	0	180,000000	181,838135	0	1,480999
4,05	10,419916	0	180,000000	181,845261	0	1,480999
4,066667	10,461581	0	180,000000	181,852707	0	1,480999
4,083333	10,499998	0	180,000000	181,861694	0	1,480999
4,1	10,54124	0	180,000000	181,868515	0	1,480999
4,116667	10,578174	0	180,000000	181,877197	0	1,480999
4,133333	10,619416	0	180,000000	181,884964	0	1,480999
4,15	10,656279	0	180,000000	181,894257	0	1,480999
4,166667	10,697027	0	180,000000	181,901077	0	1,480999
4,183333	10,734244	0	180,000000	181,909454	0	1,480999
4,2	10,774002	0	180,000000	181,917206	0	1,480999
4,216667	10,808111	0	180,000000	181,923721	0	1,480999
4,233333	10,847447	0	180,000000	181,929932	0	1,480999
4,25	10,881838	0	180,000000	181,936752	0	1,480999
4,266667	10,920962	0	180,000000	181,945114	0	1,480999
4,283333	10,960014	0	180,000000	181,951019	0	1,480999
4,3	10,991157	0	180,000000	181,958145	0	1,480999
4,316667	11,029504	0	180,000000	181,964966	0	1,480999
4,333333	11,066862	0	180,000000	181,973648	0	1,480999
4,35	11,103796	0	180,000000	181,979233	0	1,480999
4,366667	11,137763	0	180,000000	181,986359	0	1,480999
4,383333	11,17385	0	180,000000	181,9935	0	1,480999
4,4	11,206829	0	180,000000	182,000015	0	1,480999
4,416667	11,239455	0	180,000000	182,00621	0	1,480999
4,433333	11,274624	0	180,000000	182,013351	0	1,480999
4,45	11,304779	0	180,000000	182,018005	0	1,480999
4,466667	11,339947	0	180,000000	182,023895	0	1,480999
4,483333	11,370384	0	180,000000	182,03009	0	1,480999
4,5	11,401245	0	180,000000	182,036606	0	1,480999
4,516667	11,435566	0	180,000000	182,043427	0	1,480999
4,533333	11,466286	0	180,000000	182,049942	0	1,480999
4,55	11,499547	0	180,000000	182,057999	0	1,480999
4,566667	11,529491	0	180,000000	182,064514	0	1,480999
4,583333	11,558515	0	180,000000	182,068863	0	1,480999
4,6	11,58754	0	180,000000	182,074753	0	1,480999
4,616667	11,618683	0	180,000000	182,081268	0	1,480999
4,633333	11,650674	0	180,000000	182,088394	0	1,480999
4,65	11,678992	0	180,000000	182,093979	0	1,480999
4,666667	11,710065	0	180,000000	182,1008	0	1,480999
4,683333	11,74036	0	180,000000	182,106995	0	1,480999
4,7	11,764018	0	180,000000	182,111649	0	1,480999
4,716667	11,792831	0	180,000000	182,114761	0	1,480999
4,733333	11,821926	0	180,000000	182,120026	0	1,480999
4,75	11,847914	0	180,000000	182,124985	0	1,480999
4,766667	11,875456	0	180,000000	182,130569	0	1,480999
4,783333	11,89763	0	180,000000	182,13678	0	1,480999
4,8	11,924465	0	180,000000	182,14328	0	1,480999
4,816667	11,95116	0	180,000000	182,149796	0	1,480999
4,833333	11,974535	0	180,000000	182,15538	0	1,480999
4,85	12,000099	0	180,000000	182,16127	0	1,480999
4,866667	12,023121	0	180,000000	182,166229	0	1,480999
4,883333	12,04812	0	180,000000	182,171814	0	1,480999
4,9	12,072273	0	180,000000	182,176468	0	1,480999
4,916667	12,093882	0	180,000000	182,180496	0	1,480999
4,933333	12,114926	0	180,000000	182,184219	0	1,480999
4,95	12,1359	0	180,000000	182,188873	0	1,480999
4,966667	12,155391	0	180,000000	182,194458	0	1,480999
4,983333	12,177919	0	180,000000	182,200653	0	1,480999
5	12,198398	0	180,000000	182,206863	0	1,480999
5,016667	12,218525	0	180,000000	182,212448	0	1,480999
5,033333	12,236251	0	180,000000	182,216476	0	1,480999
5,05	12,25553	0	180,000000	182,219879	0	1,480999
5,066667	12,272973	0	180,000000	182,223602	0	1,480999
5,083333	12,28971	0	180,000000	182,226089	0	1,480999
5,1	12,306235	0	180,000000	182,229492	0	1,480999
5,116667	12,322195	0	180,000000	182,233536	0	1,480999
5,133333	12,34105	0	180,000000	182,237869	0	1,480999
5,15	12,35588	0	180,000000	182,241592	0	1,480999
5,166667	12,369863	0	180,000000	182,245941	0	1,480999
5,183333	12,385823	0	180,000000	182,248108	0	1,480999
5,2	12,400866	0	180,000000	182,251205	0	1,480999
5,216667	12,412306	0	180,000000	182,255234	0	1,480999
5,233333	12,426641	0	180,000000	182,261124	0	1,480999
5,25	12,438082	0	180,000000	182,265472	0	1,480999
5,266667	12,450651	0	180,000000	182,270752	0	1,480999
5,283333	12,463857	0	180,000000	182,27446	0	1,480999
5,3	12,474168	0	180,000000	182,277573	0	1,480999
5,316667	12,48462	0	180,000000	182,28067	0	1,480999
5,333333	12,494718	0	180,000000	182,285004	0	1,480999
5,35	12,50397	0	180,000000	182,288116	0	1,480999
5,366667	12,512726	0	180,000000	182,291519	0	1,480999
5,383333	12,521554	0	180,000000	182,293686	0	1,480999
5,4	12,528193	0	180,000000	182,295242	0	1,480999
5,416667	12,533913	0	180,000000	182,297104	0	1,480999
5,433333	12,540339	0	180,000000	182,299896	0	1,480999
5,45	12,5462	0	180,000000	182,304855	0	1,480999
5,466667	12,551215	0	180,000000	182,309509	0	1,480999
5,483333	12,555875	0	180,000000	182,310745	0	1,480999
5,5	12,560889	0	180,000000	182,312927	0	1,480999
5,516667	12,565974	0	180,000000	182,315704	0	1,480999
5,533333	12,571199	0	180,000000	182,317261	0	1,480999
5,55	12,575366	0	180,000000	182,319427	0	1,480999
5,566667	12,577556	0	180,000000	182,323471	0	1,480999
5,583333	12,579886	0	180,000000	182,325012	0	1,480999
5,6	12,580521	0	180,000000	182,328735	0	1,480999
5,616667	12,580521	0	180,000000	182,330292	0	1,480999
5,633333	12,58031	0	180,000000	182,330902	0	1,480999
5,65	12,578967	0	180,000000	182,332153	0	1,480999
5,666667	12,577061	0	180,000000	182,334625	0	1,480999
5,683333	12,574377	0	180,000000	182,335251	0	1,480999
5,7	12,571623	0	180,000000	182,337418	0	1,480999
5,716667	12,56894	0	180,000000	182,340515	0	1,480999
5,733333	12,564561	0	180,000000	182,343933	0	1,480999
5,75	12,562584	0	180,000000	182,3461	0	1,480999
5,766667	12,558417	0	180,000000	182,348892	0	1,480999
5,783333	12,553968	0	180,000000	182,350449	0	1,480999
5,8	12,549802	0	180,000000	182,35199	0	1,480999
5,816667	12,545282	0	180,000000	182,354172	0	1,480999
5,833333	12,539562	0	180,000000	182,356033	0	1,480999
5,85	12,532923	0	180,000000	182,355103	0	1,480999
5,866667	12,526568	0	180,000000	182,357269	0	1,480999
5,883333	12,520565	0	180,000000	182,359131	0	1,480999
5,9	12,511878	0	180,000000	182,359436	0	1,480999
5,916667	12,504747	0	180,000000	182,360672	0	1,480999
5,933333	12,495424	0	180,000000	182,362854	0	1,480999
5,95	12,485255	0	180,000000	182,364395	0	1,480999
5,966667	12,474874	0	180,000000	182,366257	0	1,480999
5,983333	12,462517	0	180,000000	182,367188	0	1,480999
6	12,450511	0	180,000000	182,368744	0	1,480999
6,016667	12,43681	0	180,000000	182,370285	0	1,480999
6,033333	12,42318	0	180,000000	182,370605	0	1,480999
6,05	12,408634	0	180,000000	182,371216	0	1,480999
6,066667	12,394933	0	180,000000	182,373398	0	1,480999
6,083333	12,381163	0	180,000000	182,374008	0	1,480999
6,1	12,366615	0	180,000000	182,37587	0	1,480999
6,116667	12,35235	0	180,000000	182,378983	0	1,480999
6,133333	12,336107	0	180,000000	182,379593	0	1,480999
6,15	12,320571	0	180,000000	182,381454	0	1,480999
6,166667	12,30574	0	180,000000	182,383942	0	1,480999
6,183333	12,289357	0	180,000000	182,387039	0	1,480999
6,2	12,272337	0	180,000000	182,385483	0	1,480999
6,216667	12,256661	0	180,000000	182,386734	0	1,480999
6,233333	12,237734	0	180,000000	182,387039	0	1,480999
6,25	12,219796	0	180,000000	182,387344	0	1,480999
6,266667	12,202141	0	180,000000	182,387039	0	1,480999
6,283333	12,181662	0	180,000000	182,389206	0	1,480999
6,3	12,161748	0	180,000000	182,389832	0	1,480999
6,316667	12,139926	0	180,000000	182,390457	0	1,480999
6,333333	12,120153	0	180,000000	182,390762	0	1,480999
6,35	12,098472	0	180,000000	182,389526	0	1,480999
6,366667	12,078204	0	180,000000	182,391388	0	1,480999
6,383333	12,056595	0	180,000000	182,392624	0	1,480999
6,4	12,036185	0	180,000000	182,394165	0	1,480999
6,416667	12,015989	0	180,000000	182,394485	0	1,480999
6,433333	11,992543	0	180,000000	182,395096	0	1,480999
6,45	11,97058	0	180,000000	182,394791	0	1,480999
6,466667	11,946499	0	180,000000	182,396027	0	1,480999
6,483333	11,923901	0	180,000000	182,393234	0	1,480999
6,5	11,900738	0	180,000000	182,391998	0	1,480999
6,516667	11,87934	0	180,000000	182,390137	0	1,480999
6,533333	11,854905	0	180,000000	182,38797	0	1,480999
6,55	11,832519	0	180,000000	182,387039	0	1,480999
6,566667	11,808791	0	180,000000	182,386734	0	1,480999
6,583333	11,786333	0	180,000000	182,385803	0	1,480999
6,6	11,763735	0	180,000000	182,386108	0	1,480999
6,616667	11,739231	0	180,000000	182,387039	0	1,480999
6,633333	11,715644	0	180,000000	182,385178	0	1,480999
6,65	11,690432	0	180,000000	182,386108	0	1,480999
6,666667	11,667269	0	180,000000	182,387039	0	1,480999
6,683333	11,639798	0	180,000000	182,389206	0	1,480999
6,7	11,615364	0	180,000000	182,390762	0	1,480999
6,716667	11,587892	0	180,000000	182,391068	0	1,480999
6,733333	11,561976	0	180,000000	182,391068	0	1,480999
6,75	11,534716	0	180,000000	182,390762	0	1,480999
6,766667	11,504632	0	180,000000	182,389526	0	1,480999
6,783333	11,476667	0	180,000000	182,386414	0	1,480999
6,8	11,444677	0	180,000000	182,387039	0	1,480999
6,816667	11,417559	0	180,000000	182,386734	0	1,480999
6,833333	11,385074	0	180,000000	182,386414	0	1,480999
6,85	11,356825	0	180,000000	182,386414	0	1,480999
6,866667	11,324906	0	180,000000	182,385483	0	1,480999
6,883333	11,295104	0	180,000000	182,384872	0	1,480999
6,9	11,262477	0	180,000000	182,385483	0	1,480999
6,916667	11,233453	0	180,000000	182,385483	0	1,480999
6,933333	11,203793	0	180,000000	182,385803	0	1,480999
6,95	11,17272	0	180,000000	182,387344	0	1,480999
6,966667	11,144543	0	180,000000	182,386414	0	1,480999
6,983333	11,113259	0	180,000000	182,384872	0	1,480999
7	11,084234	0	180,000000	182,385178	0	1,480999
7,016667	11,052667	0	180,000000	182,38269	0	1,480999
7,033333	11,022089	0	180,000000	182,38176	0	1,480999
7,05	10,989533	0	180,000000	182,381149	0	1,480999
7,066667	10,959661	0	180,000000	182,380844	0	1,480999
7,083333	10,928659	0	180,000000	182,379913	0	1,480999
7,1	10,895256	0	180,000000	182,379913	0	1,480999
7,116667	10,864466	0	180,000000	182,379913	0	1,480999
7,133333	10,831204	0	180,000000	182,378983	0	1,480999
7,15	10,79992	0	180,000000	182,379593	0	1,480999
7,166667	10,766305	0	180,000000	182,378983	0	1,480999
7,183333	10,733678	0	180,000000	182,378983	0	1,480999
7,2	10,699004	0	180,000000	182,377426	0	1,480999
7,216667	10,666307	0	180,000000	182,376801	0	1,480999
7,233333	10,630645	0	180,000000	182,373703	0	1,480999
7,25	10,598795	0	180,000000	182,373077	0	1,480999
7,266667	10,566734	0	180,000000	182,370911	0	1,480999
7,283333	10,530718	0	180,000000	182,370285	0	1,480999
7,3	10,498656	0	180,000000	182,368744	0	1,480999
7,316667	10,464618	0	180,000000	182,368744	0	1,480999
7,333333	10,432345	0	180,000000	182,367813	0	1,480999
7,35	10,398377	0	180,000000	182,367813	0	1,480999
7,366667	10,36794	0	180,000000	182,366257	0	1,480999
7,383333	10,333477	0	180,000000	182,364395	0	1,480999
7,4	10,303253	0	180,000000	182,362534	0	1,480999
7,416667	10,272462	0	180,000000	182,360367	0	1,480999
7,433333	10,238918	0	180,000000	182,357574	0	1,480999
7,45	10,207281	0	180,000000	182,355103	0	1,480999
7,466667	10,1731	0	180,000000	182,355103	0	1,480999
7,483333	10,141251	0	180,000000	182,353546	0	1,480999
7,5	10,106224	0	180,000000	182,352615	0	1,480999
7,516667	10,073456	0	180,000000	182,35199	0	1,480999
7,533333	10,03737	0	180,000000	182,35231	0	1,480999
7,55	10,004249	0	180,000000	182,35231	0	1,480999
7,566667	9,968939	0	180,000000	182,353241	0	1,480999
7,583333	9,935607	0	180,000000	182,352615	0	1,480999
7,6	9,90404	0	180,000000	182,35199	0	1,480999
7,616667	9,867671	0	180,000000	182,350128	0	1,480999
7,633333	9,836315	0	180,000000	182,348892	0	1,480999
7,65	9,801148	0	180,000000	182,347031	0	1,480999
7,666667	9,769792	0	180,000000	182,3461	0	1,480999
7,683333	9,733918	0	180,000000	182,344559	0	1,480999
7,7	9,701644	0	180,000000	182,343933	0	1,480999
7,716667	9,667182	0	180,000000	182,340836	0	1,480999
7,733333	9,634485	0	180,000000	182,339584	0	1,480999
7,75	9,602071	0	180,000000	182,338043	0	1,480999
7,766667	9,566761	0	180,000000	182,336487	0	1,480999
7,783333	9,533711	0	180,000000	182,33432	0	1,480999
7,8	9,497483	0	180,000000	182,335556	0	1,480999
7,816667	9,465281	0	180,000000	182,33432	0	1,480999
7,833333	9,430324	0	180,000000	182,333694	0	1,480999
7,85	9,397768	0	180,000000	182,334015	0	1,480999
7,866667	9,363447	0	180,000000	182,334015	0	1,480999
7,883333	9,331457	0	180,000000	182,332153	0	1,480999
7,9	9,296571	0	180,000000	182,330902	0	1,480999
7,916667	9,264791	0	180,000000	182,32843	0	1,480999
7,933333	9,232519	0	180,000000	182,325638	0	1,480999
7,95	9,197703	0	180,000000	182,324402	0	1,480999
7,966667	9,164724	0	180,000000	182,321915	0	1,480999
7,983333	9,12899	0	180,000000	182,319122	0	1,480999
8	9,096011	0	180,000000	182,319122	0	1,480999
8,016667	9,062396	0	180,000000	182,318817	0	1,480999
8,033333	9,030759	0	180,000000	182,317566	0	1,480999
8,05	8,995307	0	180,000000	182,315399	0	1,480999
8,066667	8,964235	0	180,000000	182,313232	0	1,480999
8,083333	8,92949	0	180,000000	182,31044	0	1,480999
8,1	8,898559	0	180,000000	182,309814	0	1,480999
8,116667	8,867698	0	180,000000	182,306717	0	1,480999
8,133333	8,83479	0	180,000000	182,303925	0	1,480999
8,15	8,804564	0	180,000000	182,303925	0	1,480999
8,166667	8,771091	0	180,000000	182,302383	0	1,480999
8,183333	8,742419	0	180,000000	182,299896	0	1,480999
8,2	8,71064	0	180,000000	182,299591	0	1,480999
8,216667	8,67992	0	180,000000	182,300827	0	1,480999
8,233333	8,647224	0	180,000000	182,300201	0	1,480999
8,25	8,616292	0	180,000000	182,298965	0	1,480999
8,266667	8,585361	0	180,000000	182,29866	0	1,480999
8,283333	8,551958	0	180,000000	182,29834	0	1,480999
8,3	8,520885	0	180,000000	182,297729	0	1,480999
8,316667	8,485646	0	180,000000	182,297409	0	1,480999
8,333333	8,453514	0	180,000000	182,297729	0	1,480999
8,35	8,41778	0	180,000000	182,298035	0	1,480999
8,366667	8,385366	0	180,000000	182,297409	0	1,480999
8,383333	8,350975	0	180,000000	182,295868	0	1,480999
8,4	8,319267	0	180,000000	182,294937	0	1,480999
8,416667	8,285086	0	180,000000	182,294006	0	1,480999
8,433333	8,254791	0	180,000000	182,291214	0	1,480999
8,45	8,224778	0	180,000000	182,291214	0	1,480999
8,466667	8,191586	0	180,000000	182,293076	0	1,480999
8,483333	8,161996	0	180,000000	182,291214	0	1,480999
8,5	8,130289	0	180,000000	182,290588	0	1,480999
8,516667	8,101193	0	180,000000	182,290909	0	1,480999
8,533333	8,070191	0	180,000000	182,289352	0	1,480999
8,55	8,041379	0	180,000000	182,28656	0	1,480999
8,566667	8,009953	0	180,000000	182,285934	0	1,480999
8,583333	7,981493	0	180,000000	182,284698	0	1,480999
8,6	7,952256	0	180,000000	182,281906	0	1,480999
8,616667	7,920831	0	180,000000	182,280975	0	1,480999
8,633333	7,892018	0	180,000000	182,278809	0	1,480999
8,65	7,860381	0	180,000000	182,276642	0	1,480999
8,666667	7,831144	0	180,000000	182,274155	0	1,480999
8,683333	7,80099	0	180,000000	182,272598	0	1,480999
8,7	7,77253	0	180,000000	182,269821	0	1,480999
8,716667	7,741599	0	180,000000	182,269196	0	1,480999
8,733333	7,712715	0	180,000000	182,269501	0	1,480999
8,75	7,682208	0	180,000000	182,269501	0	1,480999
8,766667	7,654383	0	180,000000	182,269501	0	1,480999
8,783333	7,627053	0	180,000000	182,26889	0	1,480999
8,8	7,59704	0	180,000000	182,266708	0	1,480999
8,816667	7,569004	0	180,000000	182,262985	0	1,480999
8,833333	7,539415	0	180,000000	182,259583	0	1,480999
8,85	7,513497	0	180,000000	182,258026	0	1,480999
8,866667	7,485108	0	180,000000	182,254929	0	1,480999
8,883333	7,458979	0	180,000000	182,253067	0	1,480999
8,9	7,430237	0	180,000000	182,252136	0	1,480999
8,916667	7,405026	0	180,000000	182,250275	0	1,480999
8,933333	7,38045	0	180,000000	182,247482	0	1,480999
8,95	7,351425	0	180,000000	182,246246	0	1,480999
8,966667	7,326003	0	180,000000	182,245941	0	1,480999
8,983333	7,29839	0	180,000000	182,244385	0	1,480999
9	7,272614	0	180,000000	182,243759	0	1,480999
9,016667	7,244225	0	180,000000	182,241898	0	1,480999
9,033333	7,217389	0	180,000000	182,240662	0	1,480999
9,05	7,188506	0	180,000000	182,23819	0	1,480999
9,066667	7,162589	0	180,000000	182,236008	0	1,480999
9,083333	7,134341	0	180,000000	182,233841	0	1,480999
9,1	7,107929	0	180,000000	182,234467	0	1,480999
9,116667	7,082435	0	180,000000	182,23291	0	1,480999
9,133333	7,053411	0	180,000000	182,231049	0	1,480999
9,15	7,027423	0	180,000000	182,231049	0	1,480999
9,166667	6,99974	0	180,000000	182,230118	0	1,480999
9,183333	6,973258	0	180,000000	182,22702	0	1,480999
9,2	6,944657	0	180,000000	182,226395	0	1,480999
9,216667	6,919516	0	180,000000	182,226089	0	1,480999
9,233333	6,891762	0	180,000000	182,224854	0	1,480999
9,25	6,866551	0	180,000000	182,223923	0	1,480999
9,266667	6,841058	0	180,000000	182,223297	0	1,480999
9,283333	6,813799	0	180,000000	182,221436	0	1,480999
9,3	6,78887	0	180,000000	182,2202	0	1,480999
9,316667	6,761399	0	180,000000	182,218948	0	1,480999
9,333333	6,736612	0	180,000000	182,218338	0	1,480999
9,35	6,708575	0	180,000000	182,216171	0	1,480999
9,366667	6,684424	0	180,000000	182,21492	0	1,480999
9,383333	6,657094	0	180,000000	182,213989	0	1,480999
9,4	6,632448	0	180,000000	182,212753	0	1,480999
9,416667	6,605471	0	180,000000	182,209656	0	1,480999
9,433333	6,581601	0	180,000000	182,208099	0	1,480999
9,45	6,558086	0	180,000000	182,207474	0	1,480999
9,466667	6,53245	0	180,000000	182,205933	0	1,480999
9,483333	6,509923	0	180,000000	182,204697	0	1,480999
9,5	6,484924	0	180,000000	182,203445	0	1,480999
9,516667	6,462184	0	180,000000	182,202209	0	1,480999
9,533333	6,43782	0	180,000000	182,200653	0	1,480999
9,55	6,414869	0	180,000000	182,197861	0	1,480999
