Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow
4,133333	0,247451	0	120	123,371071	0	1,480999
4,15	0,246462	0	120	123,373177	0	1,480999
4,166667	0,246674	0	120	123,373779	0	1,480999
4,183333	0,246603	0	120	123,374382	0	1,480999
4,2	0,247168	0	120	123,377686	0	1,480999
4,216667	0,247451	0	120	123,378891	0	1,480999
4,233333	0,246957	0	120	123,381294	0	1,480999
4,25	0,24738	0	120	123,385803	0	1,480999
4,266667	0,246603	0	120	123,389412	0	1,480999
4,283333	0,246109	0	120	123,389717	0	1,480999
4,3	0,245544	0	120	123,39212	0	1,480999
4,316667	0,246886	0	120	123,392418	0	1,480999
4,333333	0,246603	0	120	123,391518	0	1,480999
4,35	0,246886	0	120	123,391823	0	1,480999
4,366667	0,246957	0	120	123,393021	0	1,480999
4,383333	0,247875	0	120	123,393929	0	1,480999
4,4	0,248298	0	120	123,397232	0	1,480999
4,416667	0,24851	0	120	123,399635	0	1,480999
4,433333	0,248228	0	120	123,401741	0	1,480999
4,45	0,248228	0	120	123,404747	0	1,480999
4,466667	0,248016	0	120	123,407455	0	1,480999
4,483333	0,248934	0	120	123,407761	0	1,480999
4,5	0,247804	0	120	123,409264	0	1,480999
4,516667	0,248581	0	120	123,410461	0	1,480999
4,533333	0,24844	0	120	123,411667	0	1,480999
4,55	0,248581	0	120	123,412567	0	1,480999
4,566667	0,248581	0	120	123,415573	0	1,480999
4,583333	0,249711	0	120	123,417076	0	1,480999
4,6	0,24964	0	120	123,420685	0	1,480999
4,616667	0,248934	0	120	123,422791	0	1,480999
4,633333	0,249852	0	120	123,423996	0	1,480999
4,65	0,249852	0	120	123,427307	0	1,480999
4,666667	0,249146	0	120	123,430916	0	1,480999
4,683333	0,249005	0	120	123,430313	0	1,480999
4,7	0,24844	0	120	123,431511	0	1,480999
4,716667	0,248793	0	120	123,433922	0	1,480999
4,733333	0,248793	0	120	123,432716	0	1,480999
4,75	0,248651	0	120	123,432114	0	1,480999
4,766667	0,248016	0	120	123,434219	0	1,480999
4,783333	0,248863	0	120	123,436623	0	1,480999
4,8	0,24844	0	120	123,437531	0	1,480999
4,816667	0,248369	0	120	123,439934	0	1,480999
4,833333	0,248581	0	120	123,44294	0	1,480999
4,85	0,248157	0	120	123,444748	0	1,480999
4,866667	0,249005	0	120	123,445946	0	1,480999
4,883333	0,249428	0	120	123,448357	0	1,480999
4,9	0,249075	0	120	123,451363	0	1,480999
4,916667	0,249075	0	120	123,451965	0	1,480999
4,933333	0,248581	0	120	123,452263	0	1,480999
4,95	0,248722	0	120	123,453468	0	1,480999
4,966667	0,248369	0	120	123,454063	0	1,480999
4,983333	0,248581	0	120	123,453163	0	1,480999
5	0,249146	0	120	123,453163	0	1,480999
5,016667	0,249358	0	120	123,456169	0	1,480999
5,033333	0,248722	0	120	123,457375	0	1,480999
5,05	0,24957	0	120	123,459175	0	1,480999
5,066667	0,250205	0	120	123,460686	0	1,480999
5,083333	0,250629	0	120	123,463387	0	1,480999
5,1	0,250558	0	120	123,465195	0	1,480999
5,116667	0,250911	0	120	123,468201	0	1,480999
5,133333	0,251264	0	120	123,469704	0	1,480999
5,15	0,251406	0	120	123,473015	0	1,480999
5,166667	0,251971	0	120	123,474213	0	1,480999
5,183333	0,252465	0	120	123,475418	0	1,480999
5,2	0,252253	0	120	123,475716	0	1,480999
5,216667	0,2519	0	120	123,476318	0	1,480999
5,233333	0,251335	0	120	123,476624	0	1,480999
5,25	0,251335	0	120	123,478127	0	1,480999
5,266667	0,251406	0	120	123,479324	0	1,480999
5,283333	0,251406	0	120	123,480827	0	1,480999
5,3	0,251759	0	120	123,481735	0	1,480999
5,316667	0,252112	0	120	123,482933	0	1,480999
5,333333	0,251759	0	120	123,485039	0	1,480999
5,35	0,251335	0	120	123,487144	0	1,480999
5,366667	0,251829	0	120	123,488647	0	1,480999
5,383333	0,252253	0	120	123,490456	0	1,480999
5,4	0,252041	0	120	123,492859	0	1,480999
5,416667	0,252536	0	120	123,493759	0	1,480999
5,433333	0,252182	0	120	123,494064	0	1,480999
5,45	0,252324	0	120	123,495262	0	1,480999
5,466667	0,252112	0	120	123,497368	0	1,480999
5,483333	0,252324	0	120	123,497673	0	1,480999
5,5	0,252959	0	120	123,496765	0	1,480999
5,516667	0,2531	0	120	123,497368	0	1,480999
5,533333	0,252112	0	120	123,49707	0	1,480999
5,55	0,252959	0	120	123,49707	0	1,480999
5,566667	0,252677	0	120	123,49707	0	1,480999
5,583333	0,252747	0	120	123,500076	0	1,480999
5,6	0,252677	0	120	123,503082	0	1,480999
5,616667	0,252747	0	120	123,505791	0	1,480999
5,633333	0,252536	0	120	123,508492	0	1,480999
5,65	0,252747	0	120	123,510902	0	1,480999
5,666667	0,253312	0	120	123,513306	0	1,480999
5,683333	0,252465	0	120	123,514206	0	1,480999
5,7	0,253595	0	120	123,515709	0	1,480999
5,716667	0,253312	0	120	123,517517	0	1,480999
5,733333	0,2531	0	120	123,518723	0	1,480999
5,75	0,253383	0	120	123,518723	0	1,480999
5,766667	0,252041	0	120	123,518723	0	1,480999
5,783333	0,252253	0	120	123,51902	0	1,480999
5,8	0,252324	0	120	123,519623	0	1,480999
5,816667	0,252112	0	120	123,521423	0	1,480999
5,833333	0,2531	0	120	123,524429	0	1,480999
5,85	0,252818	0	120	123,525635	0	1,480999
5,866667	0,2519	0	120	123,526535	0	1,480999
5,883333	0,252182	0	120	123,52774	0	1,480999
5,9	0,252253	0	120	123,528946	0	1,480999
5,916667	0,252818	0	120	123,52774	0	1,480999
5,933333	0,252394	0	120	123,528641	0	1,480999
5,95	0,252889	0	120	123,530144	0	1,480999
5,966667	0,253242	0	120	123,530746	0	1,480999
5,983333	0,2531	0	120	123,531952	0	1,480999
6	0,252818	0	120	123,532852	0	1,480999
6,016667	0,252324	0	120	123,534958	0	1,480999
6,033333	0,252112	0	120	123,536758	0	1,480999
6,05	0,2531	0	120	123,537964	0	1,480999
6,066667	0,252606	0	120	123,539772	0	1,480999
6,083333	0,252818	0	120	123,542175	0	1,480999
6,1	0,251759	0	120	123,542778	0	1,480999
6,116667	0,25303	0	120	123,543076	0	1,480999
6,133333	0,252041	0	120	123,546082	0	1,480999
6,15	0,251335	0	120	123,546989	0	1,480999
6,166667	0,251688	0	120	123,549088	0	1,480999
6,183333	0,251406	0	120	123,551193	0	1,480999
6,2	0,250841	0	120	123,553299	0	1,480999
6,216667	0,250629	0	120	123,553902	0	1,480999
6,233333	0,250417	0	120	123,556007	0	1,480999
6,25	0,250276	0	120	123,556908	0	1,480999
6,266667	0,250064	0	120	123,55571	0	1,480999
6,283333	0,249499	0	120	123,555405	0	1,480999
6,3	0,250558	0	120	123,556305	0	1,480999
6,316667	0,25077	0	120	123,555405	0	1,480999
6,333333	0,2519	0	120	123,555107	0	1,480999
6,35	0,251617	0	120	123,556305	0	1,480999
6,366667	0,252041	0	120	123,558411	0	1,480999
6,383333	0,252677	0	120	123,558716	0	1,480999
6,4	0,252889	0	120	123,560219	0	1,480999
6,416667	0,25303	0	120	123,563225	0	1,480999
6,433333	0,252818	0	120	123,566231	0	1,480999
6,45	0,252536	0	120	123,567131	0	1,480999
6,466667	0,254089	0	120	123,568634	0	1,480999
6,483333	0,253877	0	120	123,570442	0	1,480999
6,5	0,254301	0	120	123,570137	0	1,480999
6,516667	0,254442	0	120	123,57074	0	1,480999
6,533333	0,254725	0	120	123,574051	0	1,480999
6,55	0,254513	0	120	123,576157	0	1,480999
6,566667	0,253595	0	120	123,577354	0	1,480999
6,583333	0,254654	0	120	123,579765	0	1,480999
6,6	0,25529	0	120	123,580963	0	1,480999
6,616667	0,254584	0	120	123,581871	0	1,480999
6,633333	0,255219	0	120	123,582466	0	1,480999
6,65	0,255007	0	120	123,583977	0	1,480999
6,666667	0,254372	0	120	123,584572	0	1,480999
6,683333	0,254372	0	120	123,58728	0	1,480999
6,7	0,255078	0	120	123,587585	0	1,480999
6,716667	0,254654	0	120	123,588783	0	1,480999
6,733333	0,254513	0	120	123,587585	0	1,480999
6,75	0,254937	0	120	123,587883	0	1,480999
6,766667	0,255713	0	120	123,587883	0	1,480999
6,783333	0,255502	0	120	123,586983	0	1,480999
6,8	0,25642	0	120	123,58638	0	1,480999
6,816667	0,255925	0	120	123,588783	0	1,480999
6,833333	0,25649	0	120	123,590286	0	1,480999
6,85	0,257338	0	120	123,589684	0	1,480999
6,866667	0,256702	0	120	123,590889	0	1,480999
6,883333	0,258468	0	120	123,592094	0	1,480999
6,9	0,258538	0	120	123,592697	0	1,480999
6,916667	0,259174	0	120	123,592995	0	1,480999
6,933333	0,259668	0	120	123,5942	0	1,480999
6,95	0,260162	0	120	123,594795	0	1,480999
6,966667	0,259668	0	120	123,595703	0	1,480999
6,983333	0,260869	0	120	123,596901	0	1,480999
7	0,26101	0	120	123,597809	0	1,480999
7,016667	0,261363	0	120	123,599609	0	1,480999
7,033333	0,261504	0	120	123,600212	0	1,480999
7,05	0,261645	0	120	123,599609	0	1,480999
7,066667	0,260798	0	120	123,60051	0	1,480999
7,083333	0,261434	0	120	123,601418	0	1,480999
7,1	0,26221	0	120	123,599609	0	1,480999
7,116667	0,261504	0	120	123,600815	0	1,480999
7,133333	0,261857	0	120	123,601715	0	1,480999
7,15	0,262069	0	120	123,601418	0	1,480999
7,166667	0,261151	0	120	123,602318	0	1,480999
7,183333	0,262493	0	120	123,604424	0	1,480999
7,2	0,261999	0	120	123,604424	0	1,480999
7,216667	0,261928	0	120	123,606827	0	1,480999
7,233333	0,261645	0	120	123,608635	0	1,480999
7,25	0,261999	0	120	123,609535	0	1,480999
7,266667	0,261999	0	120	123,610435	0	1,480999
7,283333	0,261222	0	120	123,613144	0	1,480999
7,3	0,260586	0	120	123,613441	0	1,480999
7,316667	0,261363	0	120	123,613441	0	1,480999
7,333333	0,260727	0	120	123,614044	0	1,480999
7,35	0,261645	0	120	123,616753	0	1,480999
7,366667	0,262705	0	120	123,618553	0	1,480999
7,383333	0,261857	0	120	123,619453	0	1,480999
7,4	0,261928	0	120	123,620361	0	1,480999
7,416667	0,261504	0	120	123,622162	0	1,480999
7,433333	0,261575	0	120	123,621864	0	1,480999
7,45	0,262564	0	120	123,621864	0	1,480999
7,466667	0,262352	0	120	123,622765	0	1,480999
7,483333	0,26334	0	120	123,623367	0	1,480999
7,5	0,263976	0	120	123,624565	0	1,480999
7,516667	0,263623	0	120	123,625473	0	1,480999
7,533333	0,26327	0	120	123,62487	0	1,480999
7,55	0,26447	0	120	123,625771	0	1,480999
7,566667	0,263128	0	120	123,628479	0	1,480999
7,583333	0,263199	0	120	123,629379	0	1,480999
7,6	0,263976	0	120	123,629982	0	1,480999
7,616667	0,264047	0	120	123,630585	0	1,480999
7,633333	0,264188	0	120	123,632385	0	1,480999
7,65	0,263905	0	120	123,630882	0	1,480999
7,666667	0,264611	0	120	123,630882	0	1,480999
7,683333	0,265176	0	120	123,632988	0	1,480999
7,7	0,264682	0	120	123,635094	0	1,480999
7,716667	0,264965	0	120	123,635696	0	1,480999
7,733333	0,2656	0	120	123,638405	0	1,480999
7,75	0,265176	0	120	123,639	0	1,480999
7,766667	0,265883	0	120	123,639305	0	1,480999
7,783333	0,266942	0	120	123,639603	0	1,480999
7,8	0,266659	0	120	123,639603	0	1,480999
7,816667	0,265883	0	120	123,639305	0	1,480999
7,833333	0,266448	0	120	123,640205	0	1,480999
7,85	0,266871	0	120	123,641106	0	1,480999
7,866667	0,267578	0	120	123,644112	0	1,480999
7,883333	0,268142	0	120	123,645622	0	1,480999
7,9	0,267719	0	120	123,645622	0	1,480999
7,916667	0,266942	0	120	123,64682	0	1,480999
7,933333	0,266942	0	120	123,64682	0	1,480999
7,95	0,267719	0	120	123,646523	0	1,480999
7,966667	0,267789	0	120	123,648026	0	1,480999
7,983333	0,268142	0	120	123,650131	0	1,480999
8	0,266871	0	120	123,651031	0	1,480999
8,016667	0,267224	0	120	123,653137	0	1,480999
8,033333	0,266589	0	120	123,652534	0	1,480999
8,05	0,266024	0	120	123,652832	0	1,480999
8,066667	0,266589	0	120	123,652534	0	1,480999
8,083333	0,266871	0	120	123,652534	0	1,480999
8,1	0,266448	0	120	123,651634	0	1,480999
8,116667	0,265883	0	120	123,652832	0	1,480999
8,133333	0,266094	0	120	123,652534	0	1,480999
8,15	0,265812	0	120	123,653435	0	1,480999
8,166667	0,265459	0	120	123,65464	0	1,480999
8,183333	0,267013	0	120	123,656143	0	1,480999
8,2	0,267083	0	120	123,657349	0	1,480999
8,216667	0,267013	0	120	123,656441	0	1,480999
8,233333	0,267648	0	120	123,656441	0	1,480999
8,25	0,267719	0	120	123,656746	0	1,480999
8,266667	0,266871	0	120	123,657043	0	1,480999
8,283333	0,268496	0	120	123,657043	0	1,480999
8,3	0,268425	0	120	123,660355	0	1,480999
8,316667	0,268284	0	120	123,662155	0	1,480999
8,333333	0,269343	0	120	123,661858	0	1,480999
8,35	0,269414	0	120	123,662758	0	1,480999
8,366667	0,269272	0	120	123,662758	0	1,480999
8,383333	0,269484	0	120	123,663361	0	1,480999
8,4	0,269625	0	120	123,665161	0	1,480999
8,416667	0,269625	0	120	123,667267	0	1,480999
8,433333	0,269696	0	120	123,667267	0	1,480999
8,45	0,269555	0	120	123,669678	0	1,480999
8,466667	0,269625	0	120	123,668472	0	1,480999
8,483333	0,270473	0	120	123,668175	0	1,480999
8,5	0,270614	0	120	123,66877	0	1,480999
8,516667	0,271532	0	120	123,669075	0	1,480999
8,533333	0,272238	0	120	123,669975	0	1,480999
8,55	0,271956	0	120	123,671181	0	1,480999
8,566667	0,272662	0	120	123,671181	0	1,480999
8,583333	0,273156	0	120	123,670578	0	1,480999
8,6	0,273439	0	120	123,671478	0	1,480999
8,616667	0,273368	0	120	123,670876	0	1,480999
8,633333	0,273863	0	120	123,673286	0	1,480999
8,65	0,273651	0	120	123,672684	0	1,480999
8,666667	0,273439	0	120	123,674484	0	1,480999
8,683333	0,274428	0	120	123,676895	0	1,480999
8,7	0,274286	0	120	123,679001	0	1,480999
8,716667	0,274851	0	120	123,678398	0	1,480999
8,733333	0,273863	0	120	123,681404	0	1,480999
8,75	0,274004	0	120	123,680504	0	1,480999
8,766667	0,274569	0	120	123,679298	0	1,480999
8,783333	0,275699	0	120	123,678093	0	1,480999
8,8	0,275134	0	120	123,678398	0	1,480999
8,816667	0,275558	0	120	123,679298	0	1,480999
8,833333	0,275487	0	120	123,680199	0	1,480999
8,85	0,275699	0	120	123,680199	0	1,480999
8,866667	0,275911	0	120	123,680504	0	1,480999
8,883333	0,276546	0	120	123,680504	0	1,480999
8,9	0,277041	0	120	123,678696	0	1,480999
8,916667	0,277676	0	120	123,677795	0	1,480999
8,933333	0,277535	0	120	123,679298	0	1,480999
8,95	0,278241	0	120	123,679596	0	1,480999
8,966667	0,2793	0	120	123,681099	0	1,480999
8,983333	0,279018	0	120	123,681702	0	1,480999
9	0,279653	0	120	123,682907	0	1,480999
9,016667	0,280572	0	120	123,682304	0	1,480999
9,033333	0,280289	0	120	123,68351	0	1,480999
9,05	0,280783	0	120	123,682304	0	1,480999
9,066667	0,280925	0	120	123,684113	0	1,480999
9,083333	0,28043	0	120	123,684708	0	1,480999
9,1	0,280218	0	120	123,686211	0	1,480999
9,116667	0,280077	0	120	123,686516	0	1,480999
9,133333	0,280713	0	120	123,687721	0	1,480999
9,15	0,28036	0	120	123,687119	0	1,480999
9,166667	0,279512	0	120	123,687416	0	1,480999
9,183333	0,279018	0	120	123,687721	0	1,480999
9,2	0,278735	0	120	123,687721	0	1,480999
9,216667	0,278806	0	120	123,689819	0	1,480999
9,233333	0,278877	0	120	123,690125	0	1,480999
9,25	0,279512	0	120	123,690422	0	1,480999
9,266667	0,279159	0	120	123,69223	0	1,480999
9,283333	0,279088	0	120	123,692833	0	1,480999
9,3	0,280007	0	120	123,692833	0	1,480999
9,316667	0,279583	0	120	123,694931	0	1,480999
9,333333	0,279724	0	120	123,697639	0	1,480999
9,35	0,280289	0	120	123,698242	0	1,480999
9,366667	0,28043	0	120	123,699448	0	1,480999
9,383333	0,280501	0	120	123,700951	0	1,480999
9,4	0,280148	0	120	123,701248	0	1,480999
9,416667	0,279795	0	120	123,701553	0	1,480999
9,433333	0,279936	0	120	123,702148	0	1,480999
9,45	0,280148	0	120	123,703659	0	1,480999
9,466667	0,279724	0	120	123,703056	0	1,480999
9,483333	0,279512	0	120	123,702454	0	1,480999
9,5	0,280077	0	120	123,703056	0	1,480999
9,516667	0,279724	0	120	123,703957	0	1,480999
9,533333	0,280077	0	120	123,703354	0	1,480999
9,55	0,279865	0	120	123,703056	0	1,480999
9,566667	0,279512	0	120	123,704857	0	1,480999
9,583333	0,28036	0	120	123,706062	0	1,480999
9,6	0,28036	0	120	123,70636	0	1,480999
9,616667	0,280289	0	120	123,708466	0	1,480999
9,633333	0,280077	0	120	123,710571	0	1,480999
9,65	0,280783	0	120	123,711777	0	1,480999
9,666667	0,281701	0	120	123,712074	0	1,480999
9,683333	0,281984	0	120	123,71328	0	1,480999
9,7	0,280289	0	120	123,713882	0	1,480999
9,716667	0,281207	0	120	123,71508	0	1,480999
9,733333	0,280783	0	120	123,716286	0	1,480999
9,75	0,280572	0	120	123,717186	0	1,480999
9,766667	0,280925	0	120	123,716583	0	1,480999
9,783333	0,281136	0	120	123,716888	0	1,480999
9,8	0,281207	0	120	123,717789	0	1,480999
9,816667	0,280995	0	120	123,716888	0	1,480999
9,833333	0,280854	0	120	123,715988	0	1,480999
9,85	0,282196	0	120	123,717186	0	1,480999
9,866667	0,281913	0	120	123,717186	0	1,480999
